	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	celltype	group	group1	group2
Adcy2	40.787261844336626	-0.3454453960838604	0.5055642402488754	-0.6832868478075251	0.49442560329069907	0.872797327172524	Adcy2	Adipocytes_Brown	diet	Control	HF
Adcy3	202.57526230161216	-1.5555503073133223	0.4991331163845407	-3.1165039069755887	0.0018300925545739646	0.04426323234478893	Adcy3	Adipocytes_Brown	diet	Control	HF
Adcy5	576.9119279242478	1.074215882784884	0.28917609784644804	3.7147464496021056	0.0002034075445691923	0.007973848777373505	Adcy5	Adipocytes_Brown	diet	Control	HF
Adcy6	1074.3562028346203	-0.08877742355398939	0.2892653437477915	-0.30690653226469405	0.7589145168466495	0.9529898873352192	Adcy6	Adipocytes_Brown	diet	Control	HF
Adcy9	1804.835198075834	1.167308092075762	0.4831479760942442	2.416046738956149	0.015690047187007408	0.19708723789098984	Adcy9	Adipocytes_Brown	diet	Control	HF
Add1	380.075426701071	0.2121217063648213	0.20276603646008812	1.0461402218441782	0.295496297321171	0.758846047863124	Add1	Adipocytes_Brown	diet	Control	HF
Add3	1436.4885401566735	0.7125874425127658	0.3808582387099031	1.8710044055408723	0.06134447038155579	0.4201510140699372	Add3	Adipocytes_Brown	diet	Control	HF
Adgra1	28.6663966501396	4.564460759144705	0.6780680544857866	6.731567324176873	1.678451370941204e-11	4.6684925988893205e-09	Adgra1	Adipocytes_Brown	diet	Control	HF
Adgra3	56.75266825776144	-0.32141921599471035	0.31586347538468923	-1.0175890568013752	0.30887329005432385	0.7683565789474293	Adgra3	Adipocytes_Brown	diet	Control	HF
Adgre5	401.4383750309211	0.09311795937909256	0.26124558921414054	0.3564383982872325	0.7215122774637736	0.9443678482420769	Adgre5	Adipocytes_Brown	diet	Control	HF
Adgrf5	12.078998018348404	-3.8348453550655734	1.1472584046376013	-3.3426169200973805	0.0008299238423197295	0.024298672496188167	Adgrf5	Adipocytes_Brown	diet	Control	HF
Adgrg2	12.260622577285204	0.30086815824649166	0.7061764473100363	0.42605238307303667	0.6700696762718532	0.9353128805952698	Adgrg2	Adipocytes_Brown	diet	Control	HF
Adgrg6	5.642405136856882	0.45697205453644996	1.1048038859033267	0.4136227799043388	0.6791503875763547	0.9364863952791741	Adgrg6	Adipocytes_Brown	diet	Control	HF
Adgrl1	26.27469853314521	0.9273274041628695	0.427656611562327	2.168392535251896	0.03012883317522745	0.2894203789019583	Adgrl1	Adipocytes_Brown	diet	Control	HF
Adgrl3	259.5637231708252	-5.523555563056433	0.3652936281931503	-15.120864796841824	1.1798294187928467e-51	6.891383635169018e-48	Adgrl3	Adipocytes_Brown	diet	Control	HF
Adgrl4	55.222366579155356	0.911421187382557	0.49070454486083437	1.8573726225442633	0.06325815873532761	0.4283952523745491	Adgrl4	Adipocytes_Brown	diet	Control	HF
Adgrv1	25.23307463882036	1.7306145681494323	0.6126195223035961	2.8249419176880086	0.004728918737730971	0.08727208324513934	Adgrv1	Adipocytes_Brown	diet	Control	HF
Adh5	18.640148155925623	-0.4309112279415779	0.5260515086420586	-0.819142652121511	0.4127050295884931	0.833420865268013	Adh5	Adipocytes_Brown	diet	Control	HF
Adhfe1	529.4362696950516	1.562054632859514	0.48665324221784384	3.2097898407923915	0.0013283205191370836	0.035186939466121114	Adhfe1	Adipocytes_Brown	diet	Control	HF
Adi1	11.85016841312675	-0.3336418491741758	0.6033629127999725	-0.5529704297300506	0.5802836586897115	0.9088373062743342	Adi1	Adipocytes_Brown	diet	Control	HF
Adig	87.36228609254688	-0.21520467306851035	0.312691449089475	-0.688233316565464	0.491305866607311	0.8725559399347795	Adig	Adipocytes_Brown	diet	Control	HF
Adipoq	545.2987762608248	0.01101789347008837	0.3854227692112259	0.02858651421304629	0.977194367789051	0.9959970743582462	Adipoq	Adipocytes_Brown	diet	Control	HF
Adipor1	118.27722736158707	-0.11083437471812876	0.25774977089292767	-0.4300076556194911	0.6671900722942252	0.9342100472900802	Adipor1	Adipocytes_Brown	diet	Control	HF
Adipor2	2370.010619839753	-0.416929064003419	0.21407119270855268	-1.9476187278082169	0.051460601189935	0.3873471282866113	Adipor2	Adipocytes_Brown	diet	Control	HF
Adk	350.9974348497209	0.43978362512892016	0.23972804560175084	1.8345105347394874	0.06657824545960993	0.4362125986871358	Adk	Adipocytes_Brown	diet	Control	HF
Adm	5.468880883330997	2.2063807402273805	1.0619517026849767	2.0776658059390987	0.037740150555054294	0.3316217118247875	Adm	Adipocytes_Brown	diet	Control	HF
Adnp	725.0515639178966	0.3068600892675472	0.18514965312700055	1.6573624853461717	0.09744621120221	0.5210536021139069	Adnp	Adipocytes_Brown	diet	Control	HF
Adnp2	112.36539341294214	0.010151479480444722	0.31155136939816896	0.0325836458368152	0.9740066116374752	0.9949504927383659	Adnp2	Adipocytes_Brown	diet	Control	HF
Ado	5.306011344345661	0.2816301402662775	0.8478298683168709	0.33217765826695317	0.7397551129734212	0.9497728288395566	Ado	Adipocytes_Brown	diet	Control	HF
Adora1	171.45934779983403	-0.8932299580568595	0.3352128292115406	-2.66466519243264	0.007706500602719904	0.12133064695549046	Adora1	Adipocytes_Brown	diet	Control	HF
Adpgk	124.48894818951557	-0.22606647135384503	0.25299471587812494	-0.8935620278438857	0.3715562706896941	0.8130158075659352	Adpgk	Adipocytes_Brown	diet	Control	HF
Adprh	23.87970954199747	-0.0873914068673697	0.41962115519855603	-0.20826263353194832	0.835023906051633	0.9710675673071251	Adprh	Adipocytes_Brown	diet	Control	HF
Adprhl1	332.93330255954555	-0.1807099615380091	0.21791997901493138	-0.8292491691439969	0.40696342739918245	0.8299290683360865	Adprhl1	Adipocytes_Brown	diet	Control	HF
Adprm	28.33306048702303	-0.17931282230508494	0.38141844820707727	-0.47012100004070484	0.6382685714656553	0.926649451109987	Adprm	Adipocytes_Brown	diet	Control	HF
Adprs	31.021983992355846	-0.5810340554586538	0.37783130685772354	-1.5378134233790437	0.1240942405267626	0.5696224408907355	Adprs	Adipocytes_Brown	diet	Control	HF
Adra1a	8224.536241849757	0.23067545144136128	0.3181112982695912	0.7251407060866782	0.46836571413355343	0.8618733066737847	Adra1a	Adipocytes_Brown	diet	Control	HF
Adra1d	182.02007062982435	-0.36601580748525875	0.2790279553096271	-1.31175317927949	0.18960342724342782	0.6642041598812604	Adra1d	Adipocytes_Brown	diet	Control	HF
Adrb1	257.4953946218471	0.2334944453062176	0.43757887937246365	0.5336053825108615	0.5936145835149043	0.913988636715301	Adrb1	Adipocytes_Brown	diet	Control	HF
Adrb2	32.66480009442629	-0.42212591456394155	0.78286713548861	-0.5392050520813861	0.5897453747642889	0.9123831900405804	Adrb2	Adipocytes_Brown	diet	Control	HF
Adrb3	672.0125855812454	1.0329130500921853	0.3545178044994133	2.9135717218791894	0.0035731974602330047	0.07098995362320061	Adrb3	Adipocytes_Brown	diet	Control	HF
Adrm1	58.69951269496322	0.2129691473302411	0.32059241995737087	0.664298760895718	0.5064991139504972	0.87838354513878	Adrm1	Adipocytes_Brown	diet	Control	HF
Adsl	224.71668217281226	-0.3337060511389506	0.209317771313843	-1.594255705305617	0.11087877432266015	0.5478824238667602	Adsl	Adipocytes_Brown	diet	Control	HF
Adss	90.82485743331223	-0.322596732085855	0.2840547340020326	-1.1356851108967843	0.25608837410841157	0.7231374501275555	Adss	Adipocytes_Brown	diet	Control	HF
Adss1	123.63006219098351	0.006585247993469792	0.25647895351039884	0.02567558820456118	0.9795160952274319	0.9959970743582462	Adss1	Adipocytes_Brown	diet	Control	HF
Adtrp	1079.5928878454686	0.4045748825793269	0.8520265343182065	0.47483836040748256	0.6349021887092535	0.9259419531471228	Adtrp	Adipocytes_Brown	diet	Control	HF
Aebp2	284.14469783772466	0.15899628957584877	0.23200565766140158	0.6853121220340859	0.4931469840520857	0.872797327172524	Aebp2	Adipocytes_Brown	diet	Control	HF
Aen	58.65955448900802	-0.5975950447826565	0.401066898836479	-1.490013378108037	0.13622071837079297	0.5850049907578462	Aen	Adipocytes_Brown	diet	Control	HF
Afap1	505.2861336502918	-0.49011195429411114	0.26082781257133897	-1.8790632389330055	0.060235858868274726	0.41761145596390825	Afap1	Adipocytes_Brown	diet	Control	HF
Afap1l1	19.66125431413959	1.7634631343037381	0.8739454407278747	2.0178183352441534	0.043610184606371484	0.3595736584911223	Afap1l1	Adipocytes_Brown	diet	Control	HF
Afap1l2	12.50072196861505	-2.6862176650789737	0.8688623092997622	-3.0916494320531225	0.0019904776876805267	0.046880565216701434	Afap1l2	Adipocytes_Brown	diet	Control	HF
Afdn	739.8149208983871	0.05598302610359789	0.20414214805844408	0.2742355100896188	0.7839036406438888	0.9605162922175277	Afdn	Adipocytes_Brown	diet	Control	HF
Aff1	593.7746055274268	0.5564602140720336	0.2535993253890684	2.194249583346961	0.028217471760421824	0.2782966439726894	Aff1	Adipocytes_Brown	diet	Control	HF
Aff2	21.68330779499778	1.024742110410337	0.506939870902263	2.0214273313844457	0.04323554779299189	0.35795724260647144	Aff2	Adipocytes_Brown	diet	Control	HF
Aff3	142.35196435911925	2.2659312960486493	0.3177738156925743	7.1306419350825045	9.99018970449703e-13	3.5365271553919485e-10	Aff3	Adipocytes_Brown	diet	Control	HF
Aff4	738.2904002283495	-0.09828404201152678	0.25678399420113096	-0.3827498762814007	0.7019052293591616	0.9410019279722093	Aff4	Adipocytes_Brown	diet	Control	HF
Afg1l	1183.017113039389	0.18940713344697618	0.22937640385624747	0.8257481164700775	0.40894699129015	0.8304576272985562	Afg1l	Adipocytes_Brown	diet	Control	HF
Afg3l1	57.33612205826193	0.14823142844104586	0.3270588557751286	0.4532255458722797	0.6503863392156648	0.9302315769445578	Afg3l1	Adipocytes_Brown	diet	Control	HF
Afg3l2	1148.6697018546256	0.02668347005226651	0.17831314103372872	0.14964387872691454	0.8810455877210872	0.9803661260522575	Afg3l2	Adipocytes_Brown	diet	Control	HF
Afmid	33.566965478253984	-0.8837823140091592	0.4874936829841097	-1.8129102896251619	0.06984565895308219	0.44480707660731783	Afmid	Adipocytes_Brown	diet	Control	HF
Aftph	232.28005994931644	-0.004788011153495199	0.25439630417026876	-0.018821071984955248	0.9849838437863984	0.9960805813007269	Aftph	Adipocytes_Brown	diet	Control	HF
Aga	52.770806377816974	-0.09501982593456805	0.32323866686359853	-0.2939618173053067	0.7687870803111714	0.9567411721112763	Aga	Adipocytes_Brown	diet	Control	HF
Agap1	1296.7146153787642	-0.33136568784868986	0.22064386884386097	-1.501812353023874	0.13314557712883765	0.5797266612072611	Agap1	Adipocytes_Brown	diet	Control	HF
Agap3	160.2471433239064	-0.509306951508282	0.2366995806830279	-2.151701959245595	0.03142083573989231	0.29866411970172657	Agap3	Adipocytes_Brown	diet	Control	HF
Agbl1	11.92437036162651	1.13771589072868	0.7494252679838058	1.5181178688963881	0.12898468728479645	0.5750582695713764	Agbl1	Adipocytes_Brown	diet	Control	HF
Agbl2	6.108077784106503	-1.097427180556831	0.8253080326074527	-1.3297182835960697	0.1836111084508889	0.6574427900875462	Agbl2	Adipocytes_Brown	diet	Control	HF
Agbl3	48.034261265453004	0.5519177271421037	0.40369533886922426	1.3671639823438626	0.17157391205532257	0.6393385775535178	Agbl3	Adipocytes_Brown	diet	Control	HF
Agbl5	36.431359899180464	-0.5106174754898807	0.3810809159565559	-1.339918778688178	0.18027175223554737	0.6546010164832978	Agbl5	Adipocytes_Brown	diet	Control	HF
Ager	9.208382569251595	-0.7635615040392917	0.7348669167934581	-1.039047324883042	0.29878272708334674	0.7609902178246092	Ager	Adipocytes_Brown	diet	Control	HF
Agfg2	126.46478872656637	0.2772427747077705	0.4288076989847575	0.6465433698232769	0.5179275193761599	0.8828599671978609	Agfg2	Adipocytes_Brown	diet	Control	HF
Aggf1	143.62759766655526	-0.20981293078191593	0.257081364052992	-0.8161343454621914	0.4144233022399818	0.8341304301804734	Aggf1	Adipocytes_Brown	diet	Control	HF
Agk	113.56444202417518	-0.041943701103164366	0.2962614844783408	-0.14157662504465984	0.8874144314367847	0.9827258875765019	Agk	Adipocytes_Brown	diet	Control	HF
Agl	564.5086606558777	0.11599881110233572	0.21562431729830064	0.5379672040508295	0.5905996904535815	0.912808057415188	Agl	Adipocytes_Brown	diet	Control	HF
Agmo	4093.417584442125	0.7567928853459024	0.2686707534396012	2.8168041204977454	0.004850409758476471	0.08854466361072204	Agmo	Adipocytes_Brown	diet	Control	HF
Ago1	57.14002668232153	-0.04629707440440361	0.4308778767472458	-0.10744825135582815	0.9144333769941054	0.9894763477870478	Ago1	Adipocytes_Brown	diet	Control	HF
Ago2	260.2937605760204	-0.040539638134688215	0.3019927294455631	-0.13424044416273223	0.8932124455054686	0.9844781666557184	Ago2	Adipocytes_Brown	diet	Control	HF
Ago3	302.35045092705826	-0.13873935902673154	0.3057894168325021	-0.45370883160003805	0.6500384095178484	0.9302315769445578	Ago3	Adipocytes_Brown	diet	Control	HF
Ago4	46.54354789057942	-0.18284550142081846	0.3891058271328531	-0.4699120102315743	0.6384178832122168	0.9266895765016299	Ago4	Adipocytes_Brown	diet	Control	HF
Agpat1	50.22735110828916	-0.1696545605607824	0.3418236344183962	-0.49632191422177446	0.6196673074331289	0.9230042263977232	Agpat1	Adipocytes_Brown	diet	Control	HF
Agpat2	1120.8359232321075	-0.6003489674093191	0.28463117988168996	-2.109217154841787	0.03492584182898219	0.31925170911280903	Agpat2	Adipocytes_Brown	diet	Control	HF
Agpat3	968.8937784668475	-0.16943845966037918	0.2349944806400533	-0.721031656568616	0.47089003797124884	0.8628442118123283	Agpat3	Adipocytes_Brown	diet	Control	HF
Agpat4	125.86014888420257	-2.1964373397946484	0.5299120579241503	-4.144909154169574	3.399484557913604e-05	0.0019512974534017025	Agpat4	Adipocytes_Brown	diet	Control	HF
Agpat5	94.88232774031414	0.46270079102753536	0.32208700096515347	1.4365708322317388	0.15083997638929567	0.6087755612365797	Agpat5	Adipocytes_Brown	diet	Control	HF
Agps	229.49230518441342	0.303503586923363	0.2742209919091637	1.106784658644584	0.26838704263328417	0.7356731483764316	Agps	Adipocytes_Brown	diet	Control	HF
Agrn	135.3936621460826	-0.06731041798040747	0.3271763459769273	-0.2057313091489635	0.8370008005061025	0.9715762117081276	Agrn	Adipocytes_Brown	diet	Control	HF
Agt	52.69734288621298	1.1770975979035414	0.6444573274968918	1.826494242024455	0.06777584779550971	0.44059958483424844	Agt	Adipocytes_Brown	diet	Control	HF
Agtpbp1	874.7565793602269	-0.12435657817478878	0.2018656221169968	-0.6160364348849577	0.5378704731343089	0.8919866511789412	Agtpbp1	Adipocytes_Brown	diet	Control	HF
Ahctf1	265.22466367316395	0.16187393915589962	0.23407640121595838	0.6915431812648003	0.4892242541310161	0.8725559399347795	Ahctf1	Adipocytes_Brown	diet	Control	HF
Ahcy	6.992950120755929	-0.1395864509100542	0.7022242332203072	-0.1987776045123496	0.8424367154055407	0.9725610939191152	Ahcy	Adipocytes_Brown	diet	Control	HF
Ahcyl1	2208.374261923586	0.412497973698124	0.26473286636899657	1.5581668394855281	0.119193703534207	0.5628951339511122	Ahcyl1	Adipocytes_Brown	diet	Control	HF
Ahcyl2	1233.354357505295	-0.6449390439509394	0.2549880309328192	-2.529291440039627	0.011429307828343071	0.16047737265709586	Ahcyl2	Adipocytes_Brown	diet	Control	HF
Ahdc1	984.684713256151	-0.04666666025426806	0.3157979994113674	-0.14777376785556753	0.8825213122369564	0.9803740937192968	Ahdc1	Adipocytes_Brown	diet	Control	HF
Ahi1	395.2780971884292	0.05478174027095758	0.25352272171403206	0.2160821716514631	0.8289236964047251	0.9705599183279329	Ahi1	Adipocytes_Brown	diet	Control	HF
Ahnak	478.99318717146616	0.8019256566804707	0.29305209299591733	2.736461113388611	0.006210393453937194	0.10575774975057478	Ahnak	Adipocytes_Brown	diet	Control	HF
Ahrr	9.789618280801404	0.47373909987735524	0.7474519720279431	0.6338054050376427	0.5262078253547168	0.8861580376287099	Ahrr	Adipocytes_Brown	diet	Control	HF
Ahsa1	26.75729063570125	-0.6435651484630139	0.4989964655550279	-1.2897188515096676	0.19714829182144744	0.6684711378269663	Ahsa1	Adipocytes_Brown	diet	Control	HF
Ahsa2	85.14872550266523	-0.1387325568535035	0.3223241068615503	-0.4304132204206932	0.6668950801289066	0.9341109335081194	Ahsa2	Adipocytes_Brown	diet	Control	HF
Aida	72.59938039518917	-0.07613333270369428	0.40768802493569234	-0.18674409854374152	0.8518612786113771	0.974502046759294	Aida	Adipocytes_Brown	diet	Control	HF
Aif1l	7.724350707085235	-3.9580693132609537	1.4572146998842956	-2.716188159215817	0.006603837460456118	0.10967539001824808	Aif1l	Adipocytes_Brown	diet	Control	HF
Aifm1	386.1833108135649	0.1398679512654723	0.22704110075170456	0.6160468338216609	0.5378636100389356	0.8919866511789412	Aifm1	Adipocytes_Brown	diet	Control	HF
Aifm2	1907.6032919899535	-0.21660015369190966	0.1846264706691894	-1.173180383651541	0.24072347675335892	0.7098878813327675	Aifm2	Adipocytes_Brown	diet	Control	HF
Aifm3	6.1394323002390125	0.040423958566512354	0.7719663401320505	0.05236492378618159	0.9582379225177428	0.9930041169921291	Aifm3	Adipocytes_Brown	diet	Control	HF
Aig1	3928.066891002515	-0.3003348705986064	0.3610348970961893	-0.8318721348385034	0.4054811218454978	0.8299290683360865	Aig1	Adipocytes_Brown	diet	Control	HF
Aimp1	63.55358789443667	-0.1727304528979593	0.29825317396762524	-0.5791403678966677	0.5624944636740281	0.903859742041265	Aimp1	Adipocytes_Brown	diet	Control	HF
Aimp2	17.203569521140984	-0.48571237955338464	0.5184092392818549	-0.936928478022952	0.3487953492565151	0.7981451898643422	Aimp2	Adipocytes_Brown	diet	Control	HF
Aip	28.92737695792087	-0.10056941702838185	0.37826321163607507	-0.26587152526251784	0.7903381555940008	0.9628460041348542	Aip	Adipocytes_Brown	diet	Control	HF
Ajm1	107.53166036836988	0.993051947309217	0.443821260910667	2.2375042269755077	0.025253403367161892	0.2614970117337819	Ajm1	Adipocytes_Brown	diet	Control	HF
Ajuba	4.219247194236876	-1.1308988864942988	0.9526852804322706	-1.1870645109381408	0.23520217547194422	0.7055595651851786	Ajuba	Adipocytes_Brown	diet	Control	HF
Ak2	331.1302473398237	0.3767784190897839	0.22673679573926236	1.661743599495262	0.09656419516124423	0.5196052178137518	Ak2	Adipocytes_Brown	diet	Control	HF
Ak3	626.3786152230501	0.6166884498643973	0.31573817194176146	1.9531640601825828	0.05080015821471126	0.3854673769190193	Ak3	Adipocytes_Brown	diet	Control	HF
Ak4	13.214395303576115	-0.45427173294591944	0.9594366384777503	-0.4734775749930402	0.6358724961990305	0.9259913565504838	Ak4	Adipocytes_Brown	diet	Control	HF
Ak5	4.833180821636143	0.2233215405426456	1.052301491586253	0.21222201272945815	0.8319338341787051	0.9705599183279329	Ak5	Adipocytes_Brown	diet	Control	HF
Ak6	11.572664686963453	-0.3062251562617999	0.7320691259436669	-0.4183008754358589	0.675727149662458	0.9363901489139024	Ak6	Adipocytes_Brown	diet	Control	HF
Ak8	13.488924983525079	-0.08609377106463952	0.6691759117094179	-0.12865641090503682	0.8976295277275719	0.9847960314531833	Ak8	Adipocytes_Brown	diet	Control	HF
Akap1	743.8396618052162	0.12289949552663998	0.31508891376432313	0.3900470316723521	0.6965017694244023	0.9406854636060845	Akap1	Adipocytes_Brown	diet	Control	HF
Akap10	533.4642582841668	-0.03809180454846149	0.2149728268450721	-0.1771935788699179	0.8593563391796369	0.9759488062330421	Akap10	Adipocytes_Brown	diet	Control	HF
Akap11	318.9970866809892	-0.040719593816261467	0.28415812709844684	-0.14329906461606895	0.8860539945372632	0.9819715423066399	Akap11	Adipocytes_Brown	diet	Control	HF
Akap13	1608.3772994190524	0.1689783319144252	0.2646435703557047	0.6385128937283577	0.5231398635153233	0.8848009100312735	Akap13	Adipocytes_Brown	diet	Control	HF
Akap14	5.685354966258106	0.373084464186716	0.8376718366348873	0.4453826043447738	0.6560432813351369	0.9311313816149411	Akap14	Adipocytes_Brown	diet	Control	HF
Akap17a	488.80298584707174	0.8141488892873715	0.4394034051511727	1.8528506601064483	0.06390376671233793	0.4301987517915682	Akap17a	Adipocytes_Brown	diet	Control	HF
Akap17b	6.452107125241338	1.3440095343590894	1.0631697434439538	1.2641532950377274	0.20617501072455569	0.678124642825273	Akap17b	Adipocytes_Brown	diet	Control	HF
Akap2	6888.358509322441	-0.2559356122725802	0.24492681036082348	-1.044947312609586	0.2960473211781619	0.758846047863124	Akap2	Adipocytes_Brown	diet	Control	HF
Akap5	6.823377163938821	1.2964880657408389	0.9267072836093533	1.3990265196700062	0.16180503064489005	0.6236108668400407	Akap5	Adipocytes_Brown	diet	Control	HF
Akap6	13.087236977911783	0.6456848506235353	0.8401235615752853	0.7685593883509647	0.44215492224986797	0.8504253630139609	Akap6	Adipocytes_Brown	diet	Control	HF
Akap7	307.89364891933326	0.36357287934036836	0.22806482529590047	1.594164636605642	0.1108991648363964	0.5478824238667602	Akap7	Adipocytes_Brown	diet	Control	HF
Akap8	348.046587932934	0.014118734524824086	0.2511932282854298	0.05620666855231077	0.955177168826505	0.9926626311662267	Akap8	Adipocytes_Brown	diet	Control	HF
Akap8l	986.3008442212364	-0.03942579093583237	0.3362280823203742	-0.11725906611889007	0.906654761699623	0.9869204655161	Akap8l	Adipocytes_Brown	diet	Control	HF
Akap9	999.2203599359844	-0.07281023523591203	0.25725328488378785	-0.28302937032972575	0.7771543228313296	0.9582381123705435	Akap9	Adipocytes_Brown	diet	Control	HF
Akip1	8.708119925887205	-0.11310405476316068	0.6807399555040505	-0.1661486942975359	0.8680399341572007	0.9782672029020487	Akip1	Adipocytes_Brown	diet	Control	HF
Akirin1	180.12894987191063	0.5467359875488924	0.46321489291052154	1.1803074467523746	0.2378779574499421	0.707258708622174	Akirin1	Adipocytes_Brown	diet	Control	HF
Akirin2	222.37034375213685	0.26142161755262544	0.2914771176255267	0.8968855589154175	0.3697799867116395	0.8122801799355147	Akirin2	Adipocytes_Brown	diet	Control	HF
Akr1a1	79.77259124282936	0.10887723646116028	0.3656796794905436	0.29773936745089447	0.7659020944238693	0.956279260783578	Akr1a1	Adipocytes_Brown	diet	Control	HF
Akr1b1	16.573202859709376	-0.20880888448614596	0.5338819179222158	-0.3911143597048523	0.6957127068662063	0.9401175062592275	Akr1b1	Adipocytes_Brown	diet	Control	HF
Akr1c13	85.79563048623662	0.4657825099100997	0.3546315027549823	1.3134267719918626	0.1890391811856299	0.6636751750053378	Akr1c13	Adipocytes_Brown	diet	Control	HF
Akr1c14	50.007148055056284	1.946064512537626	0.6719646845329971	2.89608153126396	0.0037785421644684638	0.07369103433275558	Akr1c14	Adipocytes_Brown	diet	Control	HF
Akr1c15	2634.790400441383	1.3236962253854103	0.40892865503393006	3.2369857408881737	0.001207994475863294	0.03236649419044725	Akr1c15	Adipocytes_Brown	diet	Control	HF
Akr1c19	227.8510362398952	1.2003124480188605	0.2698581825646671	4.447937937665556	8.669856984577865e-06	0.0006369891150555888	Akr1c19	Adipocytes_Brown	diet	Control	HF
Akr1e2	218.8431507885122	0.4186550577014328	0.300621620259381	1.3926312330437536	0.16373133320173994	0.6262964749386791	Akr1e2	Adipocytes_Brown	diet	Control	HF
Akr7a2	28.022719819035647	-1.3176638648067525	0.5187426678528827	-2.5401108226949374	0.011081734837666581	0.1576818835245079	Akr7a2	Adipocytes_Brown	diet	Control	HF
Akt1	73.12741002743336	-0.9277461611786332	0.32107325534038167	-2.8895155412277957	0.003858359345160048	0.07475994229973498	Akt1	Adipocytes_Brown	diet	Control	HF
Akt1s1	130.95676216781354	0.7275051727657452	0.42270662021281097	1.7210640618769677	0.08523919976838507	0.4938652898238712	Akt1s1	Adipocytes_Brown	diet	Control	HF
Akt2	2000.2455172410985	-0.21910579194832694	0.23651348767890149	-0.9263987187309681	0.35423880972340027	0.8005946154899715	Akt2	Adipocytes_Brown	diet	Control	HF
Akt3	19.239509845094627	-0.80793049448706	0.8119738736834554	-0.9950203087470624	0.3197263870654913	0.7740897763673933	Akt3	Adipocytes_Brown	diet	Control	HF
Aktip	21.988567732463032	-0.5419716524985106	0.43470585168284764	-1.2467549042655213	0.21248738030293912	0.6852921800875794	Aktip	Adipocytes_Brown	diet	Control	HF
Alad	153.96093513714155	0.18894502112027922	0.5485401262681135	0.34445068295318715	0.7305073785936935	0.9480324874698604	Alad	Adipocytes_Brown	diet	Control	HF
Alas1	157.83622260964054	-0.7976126744737995	0.3603398057119616	-2.2135014279032297	0.02686309490204894	0.27217231105441086	Alas1	Adipocytes_Brown	diet	Control	HF
Alas2	6.0730363041965125	0.027477692126365957	0.8443353053756975	0.03254357830523197	0.9740385639568797	0.9949504927383659	Alas2	Adipocytes_Brown	diet	Control	HF
Alb	61.25849973059703	0.7916952845165719	0.40630785885762855	1.9485108822223993	0.051353863991338615	0.38729234289658987	Alb	Adipocytes_Brown	diet	Control	HF
Alcam	4.126948009803136	1.0857271367861747	0.9825558876540136	1.1050029320759522	0.2691583186355363	0.7363914505655185	Alcam	Adipocytes_Brown	diet	Control	HF
Aldh16a1	157.22087954378145	-0.3891071036035644	0.27127121698432866	-1.4343840379720165	0.15146270018032162	0.6093245627942235	Aldh16a1	Adipocytes_Brown	diet	Control	HF
Aldh1a1	3.987802207408759	0.06361682121407662	1.1561880153891892	0.055022903167407676	0.9561202173408385	0.9926626311662267	Aldh1a1	Adipocytes_Brown	diet	Control	HF
Aldh1l1	139.64532941894623	0.17475926776739573	0.2950973003292095	0.5922089682705837	0.5537106647029664	0.8998355234140408	Aldh1l1	Adipocytes_Brown	diet	Control	HF
Aldh2	536.2312918339014	-0.5318176549156701	0.23022193984214107	-2.3100216047190276	0.02088695804878774	0.23439139666276498	Aldh2	Adipocytes_Brown	diet	Control	HF
Aldh3a2	67.39023987343282	-0.20221308983725042	0.29295618641412396	-0.6902502804682241	0.49003680873509603	0.8725559399347795	Aldh3a2	Adipocytes_Brown	diet	Control	HF
Aldh5a1	410.57528347356504	-0.7119609543492005	0.22527715914718002	-3.160377896473987	0.001575646319021956	0.039841342638126595	Aldh5a1	Adipocytes_Brown	diet	Control	HF
Aldh6a1	162.31450651903015	-0.20051125458280483	0.4070832197892759	-0.49255593165102274	0.6223263924334995	0.9235419698718754	Aldh6a1	Adipocytes_Brown	diet	Control	HF
Aldh7a1	121.24331920083718	-0.09210847139963337	0.2705763538313459	-0.34041582013868776	0.733543406602146	0.9494352096524069	Aldh7a1	Adipocytes_Brown	diet	Control	HF
Aldh9a1	163.04007090042924	-0.06017904325487878	0.30822583621114713	-0.195243344927301	0.8452024476007998	0.9730160560151107	Aldh9a1	Adipocytes_Brown	diet	Control	HF
Aldoa	9.219403425634795	-1.6989181681733592	0.7574042891374315	-2.243079676916233	0.024891676962544865	0.2591662836688495	Aldoa	Adipocytes_Brown	diet	Control	HF
Aldob	4.278524302382259	-21.849494762834293	340.52625132882343	-0.06416390712190849	0.9488397160937696	0.9918690138519627	Aldob	Adipocytes_Brown	diet	Control	HF
Alg1	29.085510179932236	-0.21982743659403078	0.4624461020891504	-0.47535796193531854	0.634531852327509	0.9258751683337859	Alg1	Adipocytes_Brown	diet	Control	HF
Alg10	16.973960011862136	0.2555381785573574	0.46723549781265	0.5469151632392065	0.5844370177945137	0.9108934775363499	Alg10	Adipocytes_Brown	diet	Control	HF
Alg11	26.873786210149255	-0.019206399217709853	0.39914880945596987	-0.04811839284673731	0.9616218878119472	0.9934308073311358	Alg11	Adipocytes_Brown	diet	Control	HF
Alg12	88.37193962295393	-0.1900643371791119	0.3551838703377749	-0.5351153389886859	0.5925701037699899	0.9132459039895806	Alg12	Adipocytes_Brown	diet	Control	HF
