	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	celltype	group	group1	group2
Ntsr2	8.113849468167738	0.05214158706508122	0.7676866974109152	0.06792039935162729	0.9458489999153236	0.9913905844014438	Ntsr2	Adipocytes_Brown	diet	Control	HF
Nuak1	266.9869508250189	-1.4158968201609243	0.48579685096134756	-2.9145862459976715	0.003561603831047696	0.04700338402348323	Nuak1	Adipocytes_Brown	diet	Control	HF
Nub1	267.9230437565795	-0.277357353878001	0.24599394311430223	-1.1274966788475993	0.2595325439028312	0.6782342888467303	Nub1	Adipocytes_Brown	diet	Control	HF
Nubp2	19.077038537040846	0.03582812080625769	0.5245657144027445	0.06830053856464974	0.9455463954193482	0.9913905844014438	Nubp2	Adipocytes_Brown	diet	Control	HF
Nubpl	696.8616412798392	0.8745223432782617	0.25233572257626313	3.465709628227354	0.00052883408671743	0.010598749326640832	Nubpl	Adipocytes_Brown	diet	Control	HF
Nucb1	364.1863177950983	-0.20986731036684486	0.21367943305385692	-0.9821596181133108	0.3260212182796509	0.7452282942786528	Nucb1	Adipocytes_Brown	diet	Control	HF
Nucb2	47.24082062919203	0.9513679467948315	0.35215637330070293	2.7015497061087337	0.00690171632450776	0.07740974239531305	Nucb2	Adipocytes_Brown	diet	Control	HF
Nucks1	482.72503988465616	-0.024586863454872564	0.22085280403006075	-0.11132692456793979	0.9113571053907296	0.9840714887053967	Nucks1	Adipocytes_Brown	diet	Control	HF
Nudc	147.00853711284034	0.1403145711914891	0.2974016105636499	0.47180165206758007	0.6370683715974006	0.9074495615048627	Nudc	Adipocytes_Brown	diet	Control	HF
Nudcd1	96.36379695282028	-0.37183720113356983	0.3593895187767144	-1.03463562988488	0.3008391078999737	0.7219216496851755	Nudcd1	Adipocytes_Brown	diet	Control	HF
Nudcd2	28.166747101336664	0.22582817254123516	0.43794860934107066	0.5156499363726991	0.6060989264729559	0.894416587644937	Nudcd2	Adipocytes_Brown	diet	Control	HF
Nudcd3	1164.5287241116785	-0.1081425897563033	0.18796433683921102	-0.5753356810915197	0.5650642944562541	0.8819620046248496	Nudcd3	Adipocytes_Brown	diet	Control	HF
Nudt1	17.747057145327325	1.152108571992131	0.612793419039629	1.8800929256024286	0.060095414464740704	0.33409587100571697	Nudt1	Adipocytes_Brown	diet	Control	HF
Nudt12	675.1183834972727	0.8474103815408861	0.28361229649713776	2.9879183378406102	0.002808845942714571	0.03992955627655977	Nudt12	Adipocytes_Brown	diet	Control	HF
Nudt13	259.84299461721787	0.3359611616089214	0.22556031840849639	1.4894515310999243	0.13636850755917562	0.519756199156928	Nudt13	Adipocytes_Brown	diet	Control	HF
Nudt14	20.189273471576843	-0.18159471347836736	0.5355382383929772	-0.33908823023224244	0.7345432646732815	0.9396408588991608	Nudt14	Adipocytes_Brown	diet	Control	HF
Nudt15	213.38775794363923	0.8186901527001983	0.2452427139391339	3.3382853237523165	0.0008429714025939488	0.01561470994777331	Nudt15	Adipocytes_Brown	diet	Control	HF
Nudt16	5.0067873107662955	2.8075320055927113	1.1020126742705167	2.5476403957433362	0.010845420316751177	0.10859956248672362	Nudt16	Adipocytes_Brown	diet	Control	HF
Nudt16l1	97.23672297372626	-0.2152505358626749	0.27571159828471287	-0.7807090350997747	0.4349736453986601	0.8207556592284526	Nudt16l1	Adipocytes_Brown	diet	Control	HF
Nudt18	61.596629249931986	0.33636891720740647	0.3905685207553667	0.861228950446039	0.3891119582058842	0.7905692119584122	Nudt18	Adipocytes_Brown	diet	Control	HF
Nudt19	127.22829326804357	-0.4687482271994571	0.30236930778887217	-1.5502506872382635	0.12108135824320884	0.49275043876386027	Nudt19	Adipocytes_Brown	diet	Control	HF
Nudt2	87.83396154082897	0.016576162422996598	0.38332407495112586	0.04324320726557567	0.9655076628659471	0.9946092970561555	Nudt2	Adipocytes_Brown	diet	Control	HF
Nudt21	163.17270156867437	-0.12988362456873556	0.2586477157123069	-0.5021642051275828	0.615552019671369	0.8987995179740033	Nudt21	Adipocytes_Brown	diet	Control	HF
Nudt22	35.12437087926242	-0.011358473105884833	0.4143803144606167	-0.027410744935289052	0.9781321282506812	0.9962827282220071	Nudt22	Adipocytes_Brown	diet	Control	HF
Nudt3	1182.2019030074503	-0.0531608528632707	0.19755527533560088	-0.2690935626647411	0.7878576840441969	0.9542565194115428	Nudt3	Adipocytes_Brown	diet	Control	HF
Nudt4	79.4867019118044	-0.5964216040927016	0.37374142859876497	-1.5958134647497104	0.11053044618708688	0.4697893300644577	Nudt4	Adipocytes_Brown	diet	Control	HF
Nudt5	182.14834324498088	-0.15979505584647694	0.2872457343824115	-0.5563008835972515	0.5780051832267886	0.8852061974599275	Nudt5	Adipocytes_Brown	diet	Control	HF
Nudt6	283.1357326662196	0.7865536088577803	0.26635184892430946	2.9530623197637316	0.0031463843629844367	0.043295999759212264	Nudt6	Adipocytes_Brown	diet	Control	HF
Nudt7	1505.0634117934615	-0.135711985642671	0.33833205711325326	-0.4011206824461295	0.6883312741695695	0.9250141729754823	Nudt7	Adipocytes_Brown	diet	Control	HF
Nudt8	111.20090187585885	-0.1714921187000775	0.3182476058044371	-0.5388638141254682	0.5899808273681568	0.8885458929962765	Nudt8	Adipocytes_Brown	diet	Control	HF
Nudt9	209.01162583638722	0.02889084133909731	0.22821720630729933	0.12659361582139067	0.899262050123359	0.9804016549078067	Nudt9	Adipocytes_Brown	diet	Control	HF
Nufip1	602.8281610509031	0.005731497140566421	0.2378287276871012	0.02409926334932528	0.9807734309150177	0.9967083124722403	Nufip1	Adipocytes_Brown	diet	Control	HF
Nufip2	2037.839002157476	-0.09348823283185857	0.2641049141294679	-0.3539814211333809	0.7233528067442454	0.9359617746031523	Nufip2	Adipocytes_Brown	diet	Control	HF
Numa1	1080.9148396098035	0.21123741442817545	0.2164923708098014	0.9757268287932294	0.3291998534093339	0.7473542313424739	Numa1	Adipocytes_Brown	diet	Control	HF
Numb	1579.56095371622	-0.024274894120693783	0.20332109720485173	-0.1193919099120154	0.9049648704064469	0.9820033548959815	Numb	Adipocytes_Brown	diet	Control	HF
Numbl	20.08454703101786	-0.8820162550460589	0.9325323844302061	-0.9458290883752916	0.34423576650142074	0.7590007756480102	Numbl	Adipocytes_Brown	diet	Control	HF
Nup107	117.31559490003697	-0.09192718758514645	0.2941459405737847	-0.31252237377754016	0.7546435621533932	0.9443833241929782	Nup107	Adipocytes_Brown	diet	Control	HF
Nup133	180.43637813923363	-0.11631922367542206	0.2727551115334621	-0.4264602889436659	0.6697724784903272	0.9189940565930215	Nup133	Adipocytes_Brown	diet	Control	HF
Nup153	783.3906036832542	0.2266320538754184	0.2357413963339244	0.9613587490353084	0.33637181794070947	0.7545501597442303	Nup153	Adipocytes_Brown	diet	Control	HF
Nup155	194.23795010723487	0.029470499728213074	0.23570409758470057	0.12503176665235025	0.9004984015133327	0.9804016549078067	Nup155	Adipocytes_Brown	diet	Control	HF
Nup160	305.6667473225646	0.08020392166252101	0.24457775869114612	0.3279281079838616	0.7429660207244351	0.9410545603212819	Nup160	Adipocytes_Brown	diet	Control	HF
Nup188	749.8231401960016	0.0059913697527409805	0.2049045253484042	0.029239811773574584	0.9766733295930886	0.995935306269939	Nup188	Adipocytes_Brown	diet	Control	HF
Nup205	283.64417353263184	-0.5248342738641856	0.23376673737723466	-2.2451195570105797	0.02476045843146613	0.1894076478875748	Nup205	Adipocytes_Brown	diet	Control	HF
Nup210l	26.10420267905018	-0.6669312515478827	0.5049507248286604	-1.3207848187052023	0.18657312306777907	0.5962577758731791	Nup210l	Adipocytes_Brown	diet	Control	HF
Nup214	1314.0479167148344	-0.49785213440041187	0.2148391351643825	-2.3173251652660216	0.020486025457928846	0.16761469733750242	Nup214	Adipocytes_Brown	diet	Control	HF
Nup35	182.55741033363336	-0.07909417080825674	0.24215044557806883	-0.3266323570846246	0.7439459673050935	0.9411218098899257	Nup35	Adipocytes_Brown	diet	Control	HF
Nup37	164.88033978386483	0.11168391932079738	0.34256978162616314	0.3260180124196562	0.7444107270918325	0.9411218098899257	Nup37	Adipocytes_Brown	diet	Control	HF
Nup42	345.91138605021024	0.2133964515333478	0.21898072339351538	0.9744987970921419	0.32980893611785966	0.7478789704448	Nup42	Adipocytes_Brown	diet	Control	HF
Nup43	82.73361515887179	-0.34524150687132993	0.35197075132460975	-0.9808812396258642	0.32665130988609614	0.7456266037108364	Nup43	Adipocytes_Brown	diet	Control	HF
Nup50	180.50442109540563	-0.31454320641560474	0.2779081186245955	-1.1318244604451326	0.2577082419192236	0.6765983092688531	Nup50	Adipocytes_Brown	diet	Control	HF
Nup54	263.806884490782	-0.2541000434231021	0.22107672166367934	-1.1493749387584127	0.25040140936789357	0.6715718973233084	Nup54	Adipocytes_Brown	diet	Control	HF
Nup58	403.7534983905714	0.07410912583618462	0.24194731229069222	0.3063027447361961	0.7593741495931585	0.9453863695360855	Nup58	Adipocytes_Brown	diet	Control	HF
Nup62	34.96431310456745	-0.4365020836477185	0.4134772148265743	-1.0556859434946169	0.29111172122626694	0.7125719743448923	Nup62	Adipocytes_Brown	diet	Control	HF
Nup85	77.79505970596946	-0.3786022460937801	0.29502243128556666	-1.2832998645018707	0.199387040146497	0.6147076945247627	Nup85	Adipocytes_Brown	diet	Control	HF
Nup88	313.3943100384793	-0.13097740810421052	0.23313132819296997	-0.5618181353807434	0.5742399346622774	0.8838868237157589	Nup88	Adipocytes_Brown	diet	Control	HF
Nup93	262.6964555449567	-0.22281421190395423	0.2206328398083233	-1.0098868876343432	0.3125494855207943	0.7331465145474907	Nup93	Adipocytes_Brown	diet	Control	HF
Nup98	2340.0817477226083	0.07860801883208561	0.24911101591325865	0.31555416585614665	0.7523409316317796	0.9427395498121667	Nup98	Adipocytes_Brown	diet	Control	HF
Nupr1l1	8.150958498694733	-3.264645270948623	1.0917901976241253	-2.9901763892485085	0.0027881639009998925	0.039846151052759356	Nupr1l1	Adipocytes_Brown	diet	Control	HF
Nupr2	25.94532217089596	-0.6336527773594433	0.42855830136099765	-1.4785684359563567	0.13925569390792727	0.5236886386112433	Nupr2	Adipocytes_Brown	diet	Control	HF
Nus1	272.05579208856585	-0.21854893772676331	0.23354733650863807	-0.9357800478220396	0.3493864463164258	0.760644351817481	Nus1	Adipocytes_Brown	diet	Control	HF
Nusap1	5.560152237816992	-0.7097804098632128	0.8737473816477195	-0.8123405285915748	0.41659626104948844	0.8113292704844508	Nusap1	Adipocytes_Brown	diet	Control	HF
Nutf2	372.08932783975433	-0.10948031494754938	0.2892416501600543	-0.3785081259457879	0.7050531583931687	0.9297465065769105	Nutf2	Adipocytes_Brown	diet	Control	HF
Nvl	625.8332592225388	-0.051183189019366214	0.19706347837604918	-0.2597294508406838	0.795072473556709	0.9562888767867284	Nvl	Adipocytes_Brown	diet	Control	HF
Nwd1	24.93053016392962	0.6687991012855687	0.6891102557743329	0.9705255373598509	0.331784602011836	0.7496369838466348	Nwd1	Adipocytes_Brown	diet	Control	HF
Nxf1	1585.1378700019693	-0.5117744937427566	0.27016907903261156	-1.894274857712275	0.05818853644484922	0.3265940893615744	Nxf1	Adipocytes_Brown	diet	Control	HF
Nxn	182.09977542607544	0.7861670878783258	0.29291572570492447	2.683936091127759	0.0072761013503751006	0.08046793664460884	Nxn	Adipocytes_Brown	diet	Control	HF
Nxnl1	144.12659588098904	-2.477042559371321	0.4303486369883478	-5.75589730388385	8.618276945561775e-09	6.699340367856343e-07	Nxnl1	Adipocytes_Brown	diet	Control	HF
Nxpe1	8.93442087591683	-0.2251513989155633	0.7970978318155035	-0.28246394599110747	0.7775877883666693	0.9514148465066844	Nxpe1	Adipocytes_Brown	diet	Control	HF
Nxph1	5.353903022009605	-1.1982717086373695	0.9603164690761153	-1.2477883564677197	0.21210857379495218	0.6296768433541979	Nxph1	Adipocytes_Brown	diet	Control	HF
Nxt1	3.91425490687684	-0.14597197805597606	1.0464859493684942	-0.13948775723559728	0.8890647296746623	0.9783874402280931	Nxt1	Adipocytes_Brown	diet	Control	HF
Nxt2	3.954026839288584	-1.2302737442898453	1.1390500302373217	-1.080087539292297	0.28010320016083345	0.7003493780218514	Nxt2	Adipocytes_Brown	diet	Control	HF
Nyap1	12.343085868765487	-0.4003813620141698	0.7285366875205432	-0.549569251449509	0.5826148537044227	0.8864961059948441	Nyap1	Adipocytes_Brown	diet	Control	HF
Nynrin	6.021340385375283	-0.08746222714482618	0.9797278846907255	-0.08927195858310773	0.9288657788802877	0.9881596292534808	Nynrin	Adipocytes_Brown	diet	Control	HF
Oacyl	5.763955961119066	0.2522427464004587	1.0241749393494526	0.24628873125979941	0.8054587324872743	0.9593312403231657	Oacyl	Adipocytes_Brown	diet	Control	HF
Oaf	383.98353835493685	-1.4873470901888755	0.4611937527526666	-3.224994010243075	0.0012597530444162224	0.021256159273913878	Oaf	Adipocytes_Brown	diet	Control	HF
Oard1	32.85718280900653	0.060372303246093134	0.44388691374547723	0.13600829710584875	0.8918147217764874	0.9791104888929874	Oard1	Adipocytes_Brown	diet	Control	HF
Oasl	4.56137160352644	0.03751990413606757	1.128834606887464	0.033237733771753514	0.9734850075367989	0.9950556849015789	Oasl	Adipocytes_Brown	diet	Control	HF
Oasl2	8.898726714049841	-1.2098539605898146	0.9704217340119251	-1.2467300743440968	0.21249648758814244	0.6302718934903704	Oasl2	Adipocytes_Brown	diet	Control	HF
Oat	9.80949955020274	0.7610638927171312	0.7275397837713331	1.046078729567227	0.29552468478742566	0.7168122929976486	Oat	Adipocytes_Brown	diet	Control	HF
Oaz1	270.1535744382379	-0.6391868026177546	0.30983096026924284	-2.0630178535492445	0.0391109319491657	0.25631764758887926	Oaz1	Adipocytes_Brown	diet	Control	HF
Oaz2	978.9356445803334	0.1765092912136154	0.20781558254378094	0.8493554191319114	0.3956835518905749	0.7959839051345478	Oaz2	Adipocytes_Brown	diet	Control	HF
Oaz3	19.95948444060032	0.6719583811733422	0.5134166014498116	1.308797532599905	0.19060294298421587	0.6019358698211703	Oaz3	Adipocytes_Brown	diet	Control	HF
Obi1	64.09161970890815	-0.06731035786645723	0.33831446676662247	-0.19895796508427038	0.8422956261832186	0.9677158513506374	Obi1	Adipocytes_Brown	diet	Control	HF
Obp1f	4.313001505212386	-0.6812460562994608	1.0346841871248185	-0.6584096527004129	0.5102749344772242	0.8615910027605261	Obp1f	Adipocytes_Brown	diet	Control	HF
Obscn	9.582394820904222	-0.02425406565135952	0.6938976033414896	-0.03495337861748357	0.9721169166090202	0.9950556849015789	Obscn	Adipocytes_Brown	diet	Control	HF
Obsl1	36.69754127366799	4.666829079896732	0.6973389843850493	6.692339284619504	2.196309070924898e-11	2.924352909484953e-09	Obsl1	Adipocytes_Brown	diet	Control	HF
Oca2	18.40826090286419	0.2153261980645647	0.5524815982967973	0.38974365612968315	0.6967261112525803	0.9272999987154974	Oca2	Adipocytes_Brown	diet	Control	HF
Ocel1	28.974741191742343	-0.2625398775006723	0.4525213566406674	-0.5801712419711205	0.5617991448157911	0.8804389015854838	Ocel1	Adipocytes_Brown	diet	Control	HF
Ociad1	1171.0404107970728	0.2511403515550774	0.2052339579619227	1.2236783524959929	0.2210735890344251	0.6411467813963658	Ociad1	Adipocytes_Brown	diet	Control	HF
Ociad2	37.58741007489967	-0.06143267722973361	0.4708690985820555	-0.13046657216353327	0.8961972996076462	0.9801330783361647	Ociad2	Adipocytes_Brown	diet	Control	HF
Ocln	6.646608792136919	-0.408628641813009	0.8908333854787761	-0.45870378061032435	0.6464468987840947	0.9097412033874347	Ocln	Adipocytes_Brown	diet	Control	HF
Ocrl	248.8431512219959	0.043189083692746204	0.2471967811933312	0.17471539671452382	0.8613032690337068	0.9719653667694537	Ocrl	Adipocytes_Brown	diet	Control	HF
Odad1	9.567700426299632	0.09474889409651555	0.672876864343676	0.14081163897488674	0.8880187481113723	0.9783874402280931	Odad1	Adipocytes_Brown	diet	Control	HF
Odad3	58.37668027397493	0.5017420432322475	0.36646552130232896	1.3691384702418354	0.17095599498902547	0.5713260985617332	Odad3	Adipocytes_Brown	diet	Control	HF
Odad4	2223.696257409691	-2.726483283805057	0.3218433027981562	-8.471461919824286	2.423322083191063e-17	6.389967720539885e-15	Odad4	Adipocytes_Brown	diet	Control	HF
Odc1	244.53450514750534	-0.11453958236184351	0.32299947359456044	-0.3546122880237798	0.7228800691846011	0.9359617746031523	Odc1	Adipocytes_Brown	diet	Control	HF
Odf2	405.5032981001427	-0.011146262733033775	0.20969950297490877	-0.0531535009616473	0.9576096040625539	0.9927740583182293	Odf2	Adipocytes_Brown	diet	Control	HF
Odf2l	463.8767393655797	0.22953570322617278	0.20891516563343895	1.0987029234101389	0.27189766701149387	0.6902925856089428	Odf2l	Adipocytes_Brown	diet	Control	HF
Odf3l1	30.811049265009178	0.007461096814278578	0.4774293328252883	0.015627646441675403	0.9875314497030528	0.9982809805403466	Odf3l1	Adipocytes_Brown	diet	Control	HF
Odr4	555.7733110149687	0.0743491435474544	0.22745996590636866	0.3268669422823152	0.7437685251237744	0.9411218098899257	Odr4	Adipocytes_Brown	diet	Control	HF
Ofd1	227.4485859796539	0.05168027709092392	0.27137528261809074	0.19043840910026472	0.848965602242567	0.9692446130498071	Ofd1	Adipocytes_Brown	diet	Control	HF
Oga	1216.788392820158	-0.022508065973666495	0.2204437471418436	-0.10210344482660139	0.9186745667309388	0.9855085811580779	Oga	Adipocytes_Brown	diet	Control	HF
Ogdh	9681.144703993976	0.06392316151849387	0.24931973270684607	0.2563903018204166	0.7976494756758606	0.9562888767867284	Ogdh	Adipocytes_Brown	diet	Control	HF
Ogfod1	88.39906301350824	0.08139460051364755	0.3078430613791737	0.2644029076016527	0.7914694712848962	0.9553481224142973	Ogfod1	Adipocytes_Brown	diet	Control	HF
Ogfod3	62.95538246720191	-0.23793247852724117	0.3779812463193814	-0.6294822318411963	0.5290333975510272	0.8696297677870938	Ogfod3	Adipocytes_Brown	diet	Control	HF
Ogfr	58.17411586944875	-0.06843517576167198	0.338648511020944	-0.2020832028918608	0.8398516791151227	0.9675385289620528	Ogfr	Adipocytes_Brown	diet	Control	HF
Ogfrl1	63.53166962316683	-1.4086868436228206	1.158184354455893	-1.2162889597007307	0.22387486569567416	0.6434973245305636	Ogfrl1	Adipocytes_Brown	diet	Control	HF
Ogg1	61.01096943580912	-0.19185750760004666	0.3157217808657202	-0.6076790365047563	0.5434003694302941	0.8733208807135975	Ogg1	Adipocytes_Brown	diet	Control	HF
Ogn	19.57237563562584	1.9663472762036387	0.5944224632866283	3.307996244508468	0.0009396606968084977	0.017122706030732623	Ogn	Adipocytes_Brown	diet	Control	HF
Ogt	2581.825840867294	0.6291933800705488	0.25922244075547324	2.4272334533879043	0.015214462115726636	0.13767382058704072	Ogt	Adipocytes_Brown	diet	Control	HF
Oip5	4.977043973943122	1.4562448409433417	0.9722375929981192	1.4978281558242101	0.1341779035456136	0.5152946094109937	Oip5	Adipocytes_Brown	diet	Control	HF
Ola1	1117.3963560375607	-0.22761642906400403	0.2688552753654899	-0.8466132150636636	0.3972107455777468	0.7964350837229074	Ola1	Adipocytes_Brown	diet	Control	HF
Olah	4.314123661478412	0.013518920277514414	1.4285987375429499	0.009463063295691859	0.9924496805866077	0.9987626733019626	Olah	Adipocytes_Brown	diet	Control	HF
Olfm1	4.019937034832249	1.483047917650861	1.0462295750258392	1.4175167220007459	0.15633190886804862	0.5539793176436147	Olfm1	Adipocytes_Brown	diet	Control	HF
Olfm2	20.185480405903753	-0.21005642528910498	0.5616987743208295	-0.37396632304047994	0.7084293716185142	0.931003438827888	Olfm2	Adipocytes_Brown	diet	Control	HF
Olfml1	702.4228020257683	-0.20296031823950703	0.38581838455993656	-0.5260514437926618	0.5988524642427469	0.8911637196223936	Olfml1	Adipocytes_Brown	diet	Control	HF
Olfml2a	6.349920796435654	-0.09010321470717331	1.0266638338497276	-0.08776311362728073	0.9300649556598478	0.9884010967773739	Olfml2a	Adipocytes_Brown	diet	Control	HF
Olr1	7.261773997190147	1.1236373521975154	0.806336886394538	1.3935085584658755	0.16346605879252463	0.5632312474101643	Olr1	Adipocytes_Brown	diet	Control	HF
Oma1	51.57096140471254	-0.008469840960251086	0.3799670778517402	-0.02229098638792054	0.9822158389177984	0.9971192422259042	Oma1	Adipocytes_Brown	diet	Control	HF
Omp	11.35142640936535	-1.450183053091283	0.6627294530561322	-2.188197682182166	0.02865520587774877	0.20830011278052185	Omp	Adipocytes_Brown	diet	Control	HF
Opa1	2097.087177126711	-0.11594792258225986	0.21721825323418015	-0.533785355769609	0.593490046678085	0.8889939632866928	Opa1	Adipocytes_Brown	diet	Control	HF
Opa3	103.42203014623114	0.23453925206331144	0.322900809271536	0.7263507719055639	0.4676237616427664	0.8417352893283259	Opa3	Adipocytes_Brown	diet	Control	HF
Opa3-1	53.10469694869218	-0.7872168656408215	0.43090026304279716	-1.8269120099437832	0.067713000206673	0.3603499908109768	Opa3-1	Adipocytes_Brown	diet	Control	HF
Opcml	108.99173783712449	2.0645070178825122	0.9572000360687162	2.1568187840459965	0.031019786940460984	0.2194392923594526	Opcml	Adipocytes_Brown	diet	Control	HF
Ophn1	3037.041380472289	0.5376401709752917	0.2146000807802133	2.505312062421477	0.012234339744557616	0.11862105326951032	Ophn1	Adipocytes_Brown	diet	Control	HF
Oplah	710.3157040608513	0.023444440270921837	0.22375340246986478	0.10477802800821921	0.9165519451749425	0.9851089609175382	Oplah	Adipocytes_Brown	diet	Control	HF
Opn4	27.650803500000364	-0.529296975185194	0.4577273596063937	-1.156358614089278	0.24753450238035313	0.6700542755585106	Opn4	Adipocytes_Brown	diet	Control	HF
Oprd1	12.138396976928348	1.4574380234637034	0.6650326544403136	2.191528511769504	0.02841356880830546	0.20699115565227075	Oprd1	Adipocytes_Brown	diet	Control	HF
Optc	98.29838560674915	1.37417777808986	0.9963658305003964	1.3791899882794239	0.16783618407955003	0.5680726888782377	Optc	Adipocytes_Brown	diet	Control	HF
Optn	9268.350864542468	-0.37616288233711304	0.2117295126087151	-1.7766199794370547	0.07563078613556401	0.3846757987712045	Optn	Adipocytes_Brown	diet	Control	HF
Or10a5	24.346633786295598	0.03287876960780356	0.5676787777825811	0.05791791219716163	0.9538140152017525	0.9921849676587878	Or10a5	Adipocytes_Brown	diet	Control	HF
Or2k2	10.08047794937789	-1.7790666727474262	0.8187986625859184	-2.1727767203830095	0.029797126236953814	0.21371293527176263	Or2k2	Adipocytes_Brown	diet	Control	HF
Or2v2b	4.24793054620988	0.8191804673214508	1.0601700252635013	0.772687821576399	0.43970715579087694	0.8229898164336413	Or2v2b	Adipocytes_Brown	diet	Control	HF
Or6s1	4.025311121675421	-0.0688604320460177	1.4354996629185723	-0.04796966089564575	0.9617404218585061	0.9938948633360647	Or6s1	Adipocytes_Brown	diet	Control	HF
Or8g20	14.41709902378617	-0.7201127596967386	0.643227526858483	-1.11953038330583	0.2629139363730716	0.6814988373337253	Or8g20	Adipocytes_Brown	diet	Control	HF
Or8s5	4.12171968709031	-0.15672927520518137	1.380853973915756	-0.11350170124125177	0.9096328144032572	0.9833065229087226	Or8s5	Adipocytes_Brown	diet	Control	HF
Orai1	55.3344389581464	-0.631539312869203	0.3724063752799286	-1.6958337847854796	0.08991736234804361	0.422930746282221	Orai1	Adipocytes_Brown	diet	Control	HF
Orai2	9.295458631951819	0.27298086773457414	0.7512900436496607	0.3633495080122075	0.716343814692122	0.9335170935857192	Orai2	Adipocytes_Brown	diet	Control	HF
Orai3	93.03724376527468	-0.27671569239603017	0.31431732233296	-0.8803704814680943	0.378658642107112	0.7835361469543687	Orai3	Adipocytes_Brown	diet	Control	HF
Orc1	10.467682275025902	0.06428229095814583	0.7508482175249831	0.08561289679828928	0.9317741459413582	0.9884010967773739	Orc1	Adipocytes_Brown	diet	Control	HF
Orc2	883.2949627284826	0.4125987282877662	0.2535743563970829	1.6271311269411655	0.10370925140018893	0.4555333195625287	Orc2	Adipocytes_Brown	diet	Control	HF
Orc3	892.7379345473217	0.3622885353054635	0.24312401767229963	1.4901388138204534	0.13618774043788806	0.519756199156928	Orc3	Adipocytes_Brown	diet	Control	HF
Orc4	663.9853849320752	0.18782842121178892	0.23141081647316303	0.8116665593873464	0.4169829877262823	0.8113292704844508	Orc4	Adipocytes_Brown	diet	Control	HF
Orc5	426.1610905584062	-0.1777143525625113	0.2333525615726491	-0.7615701810377766	0.4463165774832777	0.8266752012409707	Orc5	Adipocytes_Brown	diet	Control	HF
Orc6	15.289057432791182	-0.6972866021229356	0.6109899363908	-1.1412407317899564	0.2537697584576937	0.673780002317683	Orc6	Adipocytes_Brown	diet	Control	HF
Ormdl1	102.24329148560399	-0.029532035582494058	0.28735442664791633	-0.10277216163674575	0.9181438000418491	0.9854495160649919	Ormdl1	Adipocytes_Brown	diet	Control	HF
Ormdl2	113.27907895006878	-0.3328246162159262	0.2897879876804157	-1.1485107401448682	0.25075778183945496	0.6715718973233084	Ormdl2	Adipocytes_Brown	diet	Control	HF
Ormdl3	409.4907633043991	-0.42690429183023376	0.36413381171260556	-1.1723830034415208	0.24104332025648834	0.6626227659054079	Ormdl3	Adipocytes_Brown	diet	Control	HF
Os9	136.23558391567948	0.037465942736494146	0.26431524318860844	0.141747189017621	0.8872796997854183	0.9779638884283506	Os9	Adipocytes_Brown	diet	Control	HF
Osbp	451.95000225591224	-0.10934805663834601	0.23812357420579985	-0.4592071868694581	0.6460853900914565	0.9097275200013687	Osbp	Adipocytes_Brown	diet	Control	HF
Osbp2	33.73283388715575	1.7595390252372833	0.45974278058834234	3.8272249169102013	0.0001295960874392739	0.003294533428891031	Osbp2	Adipocytes_Brown	diet	Control	HF
Osbpl10	5.6974298613951	0.540622430417213	0.9750767315476753	0.5544409100595791	0.5792771347985942	0.8853773726949598	Osbpl10	Adipocytes_Brown	diet	Control	HF
Osbpl11	2256.2751668102524	0.6340717967549593	0.2735965790185551	2.317542854627422	0.02047417901604368	0.16761469733750242	Osbpl11	Adipocytes_Brown	diet	Control	HF
Osbpl1a	1715.398114972991	0.9608457418733397	0.2569810617709034	3.738974908314162	0.00018477216644161945	0.004445109292141142	Osbpl1a	Adipocytes_Brown	diet	Control	HF
Osbpl2	488.8111427440055	-0.14039381011809696	0.23483598888216203	-0.5978377112740796	0.5499482251780541	0.8753143221954157	Osbpl2	Adipocytes_Brown	diet	Control	HF
Osbpl3	120.16153111345635	-1.8649230743445073	0.3298042843288715	-5.654635682309266	1.5617718326980583e-08	1.1112543706943645e-06	Osbpl3	Adipocytes_Brown	diet	Control	HF
Osbpl5	75.04243252568153	0.6388426641456363	0.3778687475931547	1.6906469990301185	0.09090424259050808	0.42565468466474676	Osbpl5	Adipocytes_Brown	diet	Control	HF
Osbpl6	1908.0704668864335	0.2759395580064951	0.22440229181397692	1.2296646160603437	0.21882272226161448	0.6384742827021461	Osbpl6	Adipocytes_Brown	diet	Control	HF
Osbpl7	270.15899692383636	-0.8727466693696453	0.25148983754267146	-3.4703059093652726	0.0005198659115432215	0.0104501596090183	Osbpl7	Adipocytes_Brown	diet	Control	HF
Osbpl8	1365.3043917823834	0.12692038612475126	0.1966804145844793	0.645312785174325	0.5187245090558175	0.8658293688644533	Osbpl8	Adipocytes_Brown	diet	Control	HF
Osbpl9	3559.918377192813	0.27269271669488343	0.1987515096191989	1.3720284048023248	0.1700545954391649	0.5705823850962799	Osbpl9	Adipocytes_Brown	diet	Control	HF
Oscar	112.58364797316871	0.9584794181421068	0.41506732468056395	2.3092143398176503	0.020931690223952738	0.16957190971790145	Oscar	Adipocytes_Brown	diet	Control	HF
Oscp1	50.311461583119005	0.2401115398527837	0.36772859619150855	0.6529585741755491	0.5137829854218023	0.8634533351602596	Oscp1	Adipocytes_Brown	diet	Control	HF
